# Tutorial-scale subset of the Central Asia thermal-history compilation from
# Boone et al. (2025), Communications Earth & Environment 6, 1015.
# DOI of full dataset: https://doi.org/10.58024/AGUA6E7B32B9
# Original source: https://github.com/samuelcboone/ThermoPlates (Example_data_Central_Asia.csv).
# Data downsampled to 5 Myr cadence for tutorial use; full per-Myr resolution
# is available on the EarthBank platform (https://earthbank.auscope.org.au/).
# Columns: lat, lon, sample_name, TOAGE (Ma), FROMAGE (Ma), OnlyCooling (degC),
#          TempDiff (degC, uncertainty), Region (id), Sub-Region (id).
lat,lon,sample_name,TOAGE,FROMAGE,OnlyCooling,TempDiff,Region,Sub-Region
43.25146667,94.7715,BH-33,180,180.999,45.64546095,0.254580521,2,16
43.25146667,94.7715,BH-33,175,175.999,44.49890154,0.189808515,2,16
43.25146667,94.7715,BH-33,170,170.999,43.51572923,0.201025641,2,16
43.25146667,94.7715,BH-33,165,165.999,42.54554795,0.191542368,2,16
43.25146667,94.7715,BH-33,160,160.999,41.5867339,0.148916692,2,16
43.25146667,94.7715,BH-33,155,155.999,40.72260483,0.190805879,2,16
43.25146667,94.7715,BH-33,150,150.999,39.90036832,0.198352151,2,16
43.25146667,94.7715,BH-33,145,145.999,39.04338546,0.143772754,2,16
43.25146667,94.7715,BH-33,140,140.999,38.14430444,0.146489971,2,16
43.25146667,94.7715,BH-33,135,135.999,37.2727417,0.18558884,2,16
43.25146667,94.7715,BH-33,130,130.999,36.4598618,0.201287554,2,16
43.25146667,94.7715,BH-33,125,125.999,35.45079952,0.174987328,2,16
43.25146667,94.7715,BH-33,120,120.999,34.67495354,0.203097082,2,16
43.25146667,94.7715,BH-33,115,115.999,33.63026494,0.169251471,2,16
43.25146667,94.7715,BH-33,110,110.999,32.828301,0.199909338,2,16
43.25146667,94.7715,BH-33,105,105.999,31.80184411,0.155639041,2,16
43.25146667,94.7715,BH-33,100,100.999,30.98825671,0.1983594,2,16
43.25146667,94.7715,BH-33,95,95.999,29.9882331,0.209030431,2,16
43.25146667,94.7715,BH-33,90,90.999,28.96490442,0.200981808,2,16
43.25146667,94.7715,BH-33,85,85.999,27.95919121,0.202939479,2,16
43.25146667,94.7715,BH-33,80,80.999,26.94432215,0.204486577,2,16
43.25146667,94.7715,BH-33,75,75.999,25.91952628,0.205588311,2,16
43.25146667,94.7715,BH-33,70,70.999,24.88840145,0.206328279,2,16
43.25146667,94.7715,BH-33,65,65.999,23.85676005,0.2062072,2,16
43.25146667,94.7715,BH-33,60,60.999,22.82854596,0.205260642,2,16
43.25146667,94.7715,BH-33,55,55.999,21.80655627,0.204012036,2,16
43.25146667,94.7715,BH-33,50,50.999,20.79277761,0.201784066,2,16
43.25146667,94.7715,BH-33,45,45.999,19.78504053,0.2013269,2,16
43.25146667,94.7715,BH-33,40,40.999,18.77840603,0.2013269,2,16
43.25146667,94.7715,BH-33,35,35.999,17.76579336,0.206347674,2,16
43.25146667,94.7715,BH-33,30,30.999,16.73114343,0.21071832,2,16
43.25146667,94.7715,BH-33,25,25.999,15.6620796,0.219293622,2,16
43.25146667,94.7715,BH-33,20,20.999,14.55518762,0.225105729,2,16
43.25146667,94.7715,BH-33,15,15.999,13.42984923,0.223808388,2,16
43.25146667,94.7715,BH-33,10,10.999,12.3244025,0.216433462,2,16
43.25146667,94.7715,BH-33,5,5.999,11.24968966,,2,16
43.25146667,94.7715,BH-33,0,0.999,10.194,,2,16
43.30435,94.82693333,BH-32,300,300.999,,,2,16
43.30435,94.82693333,BH-32,295,295.999,,,2,16
43.30435,94.82693333,BH-32,290,290.999,,,2,16
43.30435,94.82693333,BH-32,285,285.999,,,2,16
43.30435,94.82693333,BH-32,280,280.999,,,2,16
43.30435,94.82693333,BH-32,275,275.999,,,2,16
43.30435,94.82693333,BH-32,270,270.999,158.7258313,0.316359007,2,16
43.30435,94.82693333,BH-32,265,265.999,156.5303237,0.543745728,2,16
43.30435,94.82693333,BH-32,260,260.999,153.6214844,0.646482122,2,16
43.30435,94.82693333,BH-32,255,255.999,150.1604533,0.791026744,2,16
43.30435,94.82693333,BH-32,250,250.999,145.4821573,1.197431782,2,16
43.30435,94.82693333,BH-32,245,245.999,138.7585334,1.419544038,2,16
43.30435,94.82693333,BH-32,240,240.999,132.0672367,1.237194278,2,16
43.30435,94.82693333,BH-32,235,235.999,126.0034922,1.203579418,2,16
43.30435,94.82693333,BH-32,230,230.999,119.9966466,1.19434629,2,16
43.30435,94.82693333,BH-32,225,225.999,114.0843826,1.156586314,2,16
43.30435,94.82693333,BH-32,220,220.999,108.3998919,1.104969383,2,16
43.30435,94.82693333,BH-32,215,215.999,103.0119983,1.039022491,2,16
43.30435,94.82693333,BH-32,210,210.999,97.90640923,0.995252821,2,16
43.30435,94.82693333,BH-32,205,205.999,92.99726644,0.96632049,2,16
43.30435,94.82693333,BH-32,200,200.999,88.22600746,0.931733297,2,16
43.30435,94.82693333,BH-32,195,195.999,83.76515965,0.823892622,2,16
43.30435,94.82693333,BH-32,190,190.999,79.90175191,0.708269759,2,16
43.30435,94.82693333,BH-32,185,185.999,76.41421915,0.665066922,2,16
43.30435,94.82693333,BH-32,180,180.999,73.35619576,0.520250723,2,16
43.30435,94.82693333,BH-32,175,175.999,70.87433846,0.464129159,2,16
43.30435,94.82693333,BH-32,170,170.999,68.64951538,0.412820513,2,16
43.30435,94.82693333,BH-32,165,165.999,66.72803633,0.358332423,2,16
43.30435,94.82693333,BH-32,160,160.999,65.06620446,0.307598413,2,16
43.30435,94.82693333,BH-32,155,155.999,63.56448604,0.283248194,2,16
43.30435,94.82693333,BH-32,150,150.999,62.20201526,0.260909368,2,16
43.30435,94.82693333,BH-32,145,145.999,60.90142989,0.261452431,2,16
43.30435,94.82693333,BH-32,140,140.999,59.56216261,0.274713467,2,16
43.30435,94.82693333,BH-32,135,135.999,58.19084502,0.269499398,2,16
43.30435,94.82693333,BH-32,130,130.999,56.87189871,0.256223176,2,16
43.30435,94.82693333,BH-32,125,125.999,55.59337681,0.256577808,2,16
43.30435,94.82693333,BH-32,120,120.999,54.30508696,0.260869565,2,16
43.30435,94.82693333,BH-32,115,115.999,52.99503662,0.261934352,2,16
43.30435,94.82693333,BH-32,110,110.999,51.69769266,0.255213055,2,16
43.30435,94.82693333,BH-32,105,105.999,50.44703802,0.255552213,2,16
43.30435,94.82693333,BH-32,100,100.999,49.13960127,0.277126126,2,16
43.30435,94.82693333,BH-32,95,95.999,47.69062483,0.302878725,2,16
43.30435,94.82693333,BH-32,90,90.999,46.15340081,0.311290788,2,16
43.30435,94.82693333,BH-32,85,85.999,44.59289701,0.311908562,2,16
43.30435,94.82693333,BH-32,80,80.999,43.03259228,0.311347315,2,16
43.30435,94.82693333,BH-32,75,75.999,41.46403538,0.315816457,2,16
43.30435,94.82693333,BH-32,70,70.999,39.84099341,0.334871457,2,16
43.30435,94.82693333,BH-32,65,65.999,38.16663612,0.33485005,2,16
43.30435,94.82693333,BH-32,60,60.999,36.48547911,0.343570521,2,16
43.30435,94.82693333,BH-32,55,55.999,34.68353641,0.367301906,2,16
43.30435,94.82693333,BH-32,50,50.999,32.80656506,0.380805906,2,16
43.30435,94.82693333,BH-32,45,45.999,30.90003233,0.380820265,2,16
43.30435,94.82693333,BH-32,40,40.999,28.995931,0.380820265,2,16
43.30435,94.82693333,BH-32,35,35.999,27.11220849,0.365320004,2,16
43.30435,94.82693333,BH-32,30,30.999,25.29409094,0.381510309,2,16
43.30435,94.82693333,BH-32,25,25.999,23.29171323,0.441750132,2,16
43.30435,94.82693333,BH-32,20,20.999,21.02894079,0.467896963,2,16
43.30435,94.82693333,BH-32,15,15.999,18.68754564,0.473434969,2,16
43.30435,94.82693333,BH-32,10,10.999,16.31183358,0.47782078,2,16
43.30435,94.82693333,BH-32,5,5.999,13.91948276,,2,16
43.30435,94.82693333,BH-32,0,0.999,11.522,,2,16
43.53806667,93.71015,BH-21,300,300.999,,,2,16
43.53806667,93.71015,BH-21,295,295.999,,,2,16
43.53806667,93.71015,BH-21,290,290.999,,,2,16
43.53806667,93.71015,BH-21,285,285.999,,,2,16
43.53806667,93.71015,BH-21,280,280.999,,,2,16
43.53806667,93.71015,BH-21,275,275.999,,,2,16
43.53806667,93.71015,BH-21,270,270.999,184.6927445,0.207174231,2,16
43.53806667,93.71015,BH-21,265,265.999,183.6202638,0.231088019,2,16
43.53806667,93.71015,BH-21,260,260.999,182.3664762,0.280597713,2,16
43.53806667,93.71015,BH-21,255,255.999,180.8628375,0.33362283,2,16
43.53806667,93.71015,BH-21,250,250.999,179.0805957,0.386413221,2,16
43.53806667,93.71015,BH-21,245,245.999,176.9369561,0.476633708,2,16
43.53806667,93.71015,BH-21,240,240.999,174.207618,0.633239437,2,16
43.53806667,93.71015,BH-21,235,235.999,170.8170129,0.719916289,2,16
43.53806667,93.71015,BH-21,230,230.999,167.203988,0.724289481,2,16
43.53806667,93.71015,BH-21,225,225.999,163.6086155,0.7091131,2,16
43.53806667,93.71015,BH-21,220,220.999,160.07334,0.703546646,2,16
43.53806667,93.71015,BH-21,215,215.999,156.5638594,0.699599571,2,16
43.53806667,93.71015,BH-21,210,210.999,153.0677485,0.698822031,2,16
43.53806667,93.71015,BH-21,205,205.999,149.5739406,0.698813773,2,16
43.53806667,93.71015,BH-21,200,200.999,146.0793838,0.699038703,2,16
43.53806667,93.71015,BH-21,195,195.999,142.5825894,0.700129255,2,16
43.53806667,93.71015,BH-21,190,190.999,139.0805527,0.701461159,2,16
43.53806667,93.71015,BH-21,185,185.999,135.572432,0.702031409,2,16
43.53806667,93.71015,BH-21,180,180.999,132.0596923,0.703296703,2,16
43.53806667,93.71015,BH-21,175,175.999,128.5417304,0.703728362,2,16
43.53806667,93.71015,BH-21,170,170.999,125.0203828,0.70477707,2,16
43.53806667,93.71015,BH-21,165,165.999,121.4962776,0.705073366,2,16
43.53806667,93.71015,BH-21,160,160.999,117.9694391,0.705586081,2,16
43.53806667,93.71015,BH-21,155,155.999,114.4413032,0.705817448,2,16
43.53806667,93.71015,BH-21,150,150.999,110.9122801,0.70596851,2,16
43.53806667,93.71015,BH-21,145,145.999,107.382381,0.706078218,2,16
43.53806667,93.71015,BH-21,140,140.999,103.8521564,0.705595959,2,16
43.53806667,93.71015,BH-21,135,135.999,100.3230524,0.706749281,2,16
43.53806667,93.71015,BH-21,130,130.999,96.79303987,0.705702986,2,16
43.53806667,93.71015,BH-21,125,125.999,93.26460547,0.705078125,2,16
43.53806667,93.71015,BH-21,120,120.999,89.73978266,0.70527562,2,16
43.53806667,93.71015,BH-21,115,115.999,86.21695385,0.704014896,2,16
43.53806667,93.71015,BH-21,110,110.999,82.69978828,0.702917337,2,16
43.53806667,93.71015,BH-21,105,105.999,79.18747692,0.702385792,2,16
43.53806667,93.71015,BH-21,100,100.999,75.68077126,0.700616664,2,16
43.53806667,93.71015,BH-21,95,95.999,72.1794,0.6999625,2,16
43.53806667,93.71015,BH-21,90,90.999,68.68243223,0.6996337,2,16
43.53806667,93.71015,BH-21,85,85.999,65.18497559,0.699755899,2,16
43.53806667,93.71015,BH-21,80,80.999,61.68214226,0.701491893,2,16
43.53806667,93.71015,BH-21,75,75.999,58.17202615,0.702993184,2,16
43.53806667,93.71015,BH-21,70,70.999,54.66172803,0.701754426,2,16
43.53806667,93.71015,BH-21,65,65.999,51.16150366,0.698165453,2,16
43.53806667,93.71015,BH-21,60,60.999,47.6797528,0.693978606,2,16
43.53806667,93.71015,BH-21,55,55.999,44.22380281,0.688949939,2,16
43.53806667,93.71015,BH-21,50,50.999,40.79687179,0.68009768,2,16
43.53806667,93.71015,BH-21,45,45.999,37.40810309,0.673686138,2,16
43.53806667,93.71015,BH-21,40,40.999,34.04230833,0.670521715,2,16
43.53806667,93.71015,BH-21,35,35.999,30.70126608,0.667356688,2,16
43.53806667,93.71015,BH-21,30,30.999,27.36925182,0.664312264,2,16
43.53806667,93.71015,BH-21,25,25.999,24.04632129,0.664550781,2,16
43.53806667,93.71015,BH-21,20,20.999,20.72197224,0.666250632,2,16
43.53806667,93.71015,BH-21,15,15.999,17.38234553,0.672375593,2,16
43.53806667,93.71015,BH-21,10,10.999,14.01716337,0.67576065,2,16
43.53806667,93.71015,BH-21,5,5.999,10.62724176,,2,16
43.53806667,93.71015,BH-21,0,0.999,7.217745721,,2,16
43.86321667,93.06445,BH-25,300,300.999,,,2,16
43.86321667,93.06445,BH-25,295,295.999,,,2,16
43.86321667,93.06445,BH-25,290,290.999,,,2,16
43.86321667,93.06445,BH-25,285,285.999,,,2,16
43.86321667,93.06445,BH-25,280,280.999,,,2,16
43.86321667,93.06445,BH-25,275,275.999,,,2,16
43.86321667,93.06445,BH-25,270,270.999,190.0736735,0.25329429,2,16
43.86321667,93.06445,BH-25,265,265.999,188.8097003,0.252535491,2,16
43.86321667,93.06445,BH-25,260,260.999,187.5551905,0.24732664,2,16
43.86321667,93.06445,BH-25,255,255.999,186.4684246,0.220152802,2,16
43.86321667,93.06445,BH-25,250,250.999,185.3291504,0.23195331,2,16
43.86321667,93.06445,BH-25,245,245.999,184.1727494,0.227875185,2,16
43.86321667,93.06445,BH-25,240,240.999,182.764893,0.490140845,2,16
43.86321667,93.06445,BH-25,235,235.999,180.3804928,0.465992326,2,16
43.86321667,93.06445,BH-25,230,230.999,178.0574814,0.463228831,2,16
43.86321667,93.06445,BH-25,225,225.999,175.7395667,0.465825875,2,16
43.86321667,93.06445,BH-25,220,220.999,173.3927695,0.477640709,2,16
43.86321667,93.06445,BH-25,215,215.999,170.9693485,0.468895278,2,16
43.86321667,93.06445,BH-25,210,210.999,168.6370169,0.465775231,2,16
43.86321667,93.06445,BH-25,205,205.999,166.357249,0.510470934,2,16
43.86321667,93.06445,BH-25,200,200.999,163.8788207,0.465833887,2,16
43.86321667,93.06445,BH-25,195,195.999,161.5536321,0.467901766,2,16
43.86321667,93.06445,BH-25,190,190.999,159.1364883,0.487804765,2,16
43.86321667,93.06445,BH-25,185,185.999,156.7889799,0.466492415,2,16
43.86321667,93.06445,BH-25,180,180.999,154.458033,0.523286238,2,16
43.86321667,93.06445,BH-25,175,175.999,152.0059234,0.446737683,2,16
43.86321667,93.06445,BH-25,170,170.999,149.7032427,0.465923567,2,16
43.86321667,93.06445,BH-25,165,165.999,147.3835335,0.487156541,2,16
43.86321667,93.06445,BH-25,160,160.999,144.8971603,0.451465201,2,16
43.86321667,93.06445,BH-25,155,155.999,142.6156866,0.467312684,2,16
43.86321667,93.06445,BH-25,150,150.999,140.2920275,0.461369462,2,16
43.86321667,93.06445,BH-25,145,145.999,137.7904762,0.447161737,2,16
43.86321667,93.06445,BH-25,140,140.999,135.5322576,0.469927977,2,16
43.86321667,93.06445,BH-25,135,135.999,133.1947089,0.469919735,2,16
43.86321667,93.06445,BH-25,130,130.999,130.9235118,0.460832038,2,16
43.86321667,93.06445,BH-25,125,125.999,128.5035195,0.482421875,2,16
43.86321667,93.06445,BH-25,120,120.999,126.1409658,0.507534263,2,16
43.86321667,93.06445,BH-25,115,115.999,123.6782615,0.45622735,2,16
43.86321667,93.06445,BH-25,110,110.999,121.215466,0.545098065,2,16
43.86321667,93.06445,BH-25,105,105.999,118.4563011,0.566271807,2,16
43.86321667,93.06445,BH-25,100,100.999,115.5210323,0.564072128,2,16
43.86321667,93.06445,BH-25,95,95.999,112.1698564,0.798223598,2,16
43.86321667,93.06445,BH-25,90,90.999,107.6587912,1.263736264,2,16
43.86321667,93.06445,BH-25,85,85.999,99.30132059,2.143205858,2,16
43.86321667,93.06445,BH-25,80,80.999,86.11928033,2.848417254,2,16
43.86321667,93.06445,BH-25,75,75.999,71.45588598,2.615754115,2,16
43.86321667,93.06445,BH-25,70,70.999,59.4080251,2.108863814,2,16
43.86321667,93.06445,BH-25,65,65.999,50.50996094,1.542606282,2,16
43.86321667,93.06445,BH-25,60,60.999,43.92639621,1.215117618,2,16
43.86321667,93.06445,BH-25,55,55.999,38.78152991,0.893162393,2,16
43.86321667,93.06445,BH-25,50,50.999,34.79396581,0.714692715,2,16
43.86321667,93.06445,BH-25,45,45.999,31.41928218,0.582860282,2,16
43.86321667,93.06445,BH-25,40,40.999,28.55422873,0.504728728,2,16
43.86321667,93.06445,BH-25,35,35.999,26.11099188,0.482324841,2,16
43.86321667,93.06445,BH-25,30,30.999,23.77286861,0.449229942,2,16
43.86321667,93.06445,BH-25,25,25.999,21.50052832,0.471191406,2,16
43.86321667,93.06445,BH-25,20,20.999,19.13446492,0.472922795,2,16
43.86321667,93.06445,BH-25,15,15.999,16.81325476,0.432776355,2,16
43.86321667,93.06445,BH-25,10,10.999,14.65854872,0.42820353,2,16
43.86321667,93.06445,BH-25,5,5.999,12.41940293,,2,16
43.86321667,93.06445,BH-25,0,0.999,10.042022,,2,16
43.39671667,94.34598333,BH-28,300,300.999,,,2,16
43.39671667,94.34598333,BH-28,295,295.999,,,2,16
43.39671667,94.34598333,BH-28,290,290.999,,,2,16
43.39671667,94.34598333,BH-28,285,285.999,,,2,16
43.39671667,94.34598333,BH-28,280,280.999,,,2,16
43.39671667,94.34598333,BH-28,275,275.999,,,2,16
43.39671667,94.34598333,BH-28,270,270.999,183.3377723,0.024158126,2,16
43.39671667,94.34598333,BH-28,265,265.999,183.1392736,0.051863359,2,16
43.39671667,94.34598333,BH-28,260,260.999,182.9051429,0.028978875,2,16
43.39671667,94.34598333,BH-28,255,255.999,,,2,16
43.39671667,94.34598333,BH-28,250,250.999,,,2,16
43.39671667,94.34598333,BH-28,245,245.999,183.9640879,0.161934049,2,16
43.39671667,94.34598333,BH-28,240,240.999,181.7019335,0.714929577,2,16
43.39671667,94.34598333,BH-28,235,235.999,177.6623362,0.891873038,2,16
43.39671667,94.34598333,BH-28,230,230.999,173.1298011,0.921769704,2,16
43.39671667,94.34598333,BH-28,225,225.999,168.5251668,0.914564687,2,16
43.39671667,94.34598333,BH-28,220,220.999,163.960367,0.910177332,2,16
43.39671667,94.34598333,BH-28,215,215.999,159.4110161,0.910354004,2,16
43.39671667,94.34598333,BH-28,210,210.999,154.8558061,0.912129895,2,16
43.39671667,94.34598333,BH-28,205,205.999,150.2794622,0.917749969,2,16
43.39671667,94.34598333,BH-28,200,200.999,145.6809519,0.920707955,2,16
43.39671667,94.34598333,BH-28,195,195.999,141.0818539,0.916415338,2,16
43.39671667,94.34598333,BH-28,190,190.999,136.5153887,0.907313947,2,16
43.39671667,94.34598333,BH-28,185,185.999,131.9960924,0.900125921,2,16
43.39671667,94.34598333,BH-28,180,180.999,127.5034286,0.897959184,2,16
43.39671667,94.34598333,BH-28,175,175.999,123.0090439,0.900133156,2,16
43.39671667,94.34598333,BH-28,170,170.999,118.4764146,0.918152866,2,16
43.39671667,94.34598333,BH-28,165,165.999,113.8522746,0.939023316,2,16
43.39671667,94.34598333,BH-28,160,160.999,109.0822917,0.970238095,2,16
43.39671667,94.34598333,BH-28,155,155.999,104.1351057,1.026372502,2,16
43.39671667,94.34598333,BH-28,150,150.999,98.71428451,1.179787624,2,16
43.39671667,94.34598333,BH-28,145,145.999,92.7097619,1.172546084,2,16
43.39671667,94.34598333,BH-28,140,140.999,86.07416243,1.404627631,2,16
43.39671667,94.34598333,BH-28,135,135.999,79.70779791,1.170944319,2,16
43.39671667,94.34598333,BH-28,130,130.999,73.99226282,1.101800099,2,16
43.39671667,94.34598333,BH-28,125,125.999,68.6259541,1.028808594,2,16
43.39671667,94.34598333,BH-28,120,120.999,63.56037363,0.98582264,2,16
43.39671667,94.34598333,BH-28,115,115.999,58.71153846,0.94310989,2,16
43.39671667,94.34598333,BH-28,110,110.999,54.12437683,0.873485655,2,16
43.39671667,94.34598333,BH-28,105,105.999,49.84194505,0.830160677,2,16
43.39671667,94.34598333,BH-28,100,100.999,45.74479765,0.809542162,2,16
43.39671667,94.34598333,BH-28,95,95.999,41.75751282,0.780395633,2,16
43.39671667,94.34598333,BH-28,90,90.999,38.06230183,0.678388278,2,16
43.39671667,94.34598333,BH-28,85,85.999,34.89471806,0.582180635,2,16
43.39671667,94.34598333,BH-28,80,80.999,32.14672385,0.51454292,2,16
43.39671667,94.34598333,BH-28,75,75.999,29.63500941,0.492174249,2,16
43.39671667,94.34598333,BH-28,70,70.999,27.17902929,0.476090872,2,16
43.39671667,94.34598333,BH-28,65,65.999,24.96984296,0.388925229,2,16
43.39671667,94.34598333,BH-28,60,60.999,23.21622911,0.312844949,2,16
43.39671667,94.34598333,BH-28,55,55.999,21.79034127,0.265873016,2,16
43.39671667,94.34598333,BH-28,50,50.999,20.52284615,0.23992674,2,16
43.39671667,94.34598333,BH-28,45,45.999,19.34931624,0.22816334,2,16
43.39671667,94.34598333,BH-28,40,40.999,18.21116194,0.224536417,2,16
43.39671667,94.34598333,BH-28,35,35.999,17.09387277,0.223089172,2,16
43.39671667,94.34598333,BH-28,30,30.999,15.97638321,0.224719685,2,16
43.39671667,94.34598333,BH-28,25,25.999,14.85110542,0.226040901,2,16
43.39671667,94.34598333,BH-28,20,20.999,13.7199946,0.226774823,2,16
43.39671667,94.34598333,BH-28,15,15.999,12.58314202,0.227838156,2,16
43.39671667,94.34598333,BH-28,10,10.999,11.44391429,0.22841847,2,16
43.39671667,94.34598333,BH-28,5,5.999,10.30141392,,2,16
43.39671667,94.34598333,BH-28,0,0.999,9.158286064,,2,16
42.89645,93.9495,BH-39,300,300.999,,,2,16
42.89645,93.9495,BH-39,295,295.999,,,2,16
42.89645,93.9495,BH-39,290,290.999,,,2,16
42.89645,93.9495,BH-39,285,285.999,,,2,16
42.89645,93.9495,BH-39,280,280.999,,,2,16
42.89645,93.9495,BH-39,275,275.999,,,2,16
42.89645,93.9495,BH-39,270,270.999,173.064883,0.757677164,2,16
42.89645,93.9495,BH-39,265,265.999,170.0673225,0.43076026,2,16
42.89645,93.9495,BH-39,260,260.999,168.0294483,0.385797562,2,16
42.89645,93.9495,BH-39,255,255.999,166.1015425,0.391542514,2,16
42.89645,93.9495,BH-39,250,250.999,164.0771865,0.434950394,2,16
42.89645,93.9495,BH-39,245,245.999,161.754122,0.527150702,2,16
42.89645,93.9495,BH-39,240,240.999,158.8703184,0.652510291,2,16
42.89645,93.9495,BH-39,235,235.999,155.2181809,0.816780406,2,16
42.89645,93.9495,BH-39,230,230.999,150.8026115,0.944496707,2,16
42.89645,93.9495,BH-39,225,225.999,145.8336413,1.02055653,2,16
42.89645,93.9495,BH-39,220,220.999,140.5637568,1.08821208,2,16
42.89645,93.9495,BH-39,215,215.999,135.0640266,1.122733161,2,16
42.89645,93.9495,BH-39,210,210.999,129.4272445,1.135165769,2,16
42.89645,93.9495,BH-39,205,205.999,123.7415212,1.136288775,2,16
42.89645,93.9495,BH-39,200,200.999,118.1251719,1.094610171,2,16
42.89645,93.9495,BH-39,195,195.999,112.7611851,1.017049331,2,16
42.89645,93.9495,BH-39,190,190.999,107.8210137,0.908295351,2,16
42.89645,93.9495,BH-39,185,185.999,103.2795369,0.856550808,2,16
42.89645,93.9495,BH-39,180,180.999,99.10289858,0.791410613,2,16
42.89645,93.9495,BH-39,175,175.999,95.1965827,0.760535427,2,16
42.89645,93.9495,BH-39,170,170.999,91.46762223,0.742106258,2,16
42.89645,93.9495,BH-39,165,165.999,87.86609436,0.682560854,2,16
42.89645,93.9495,BH-39,160,160.999,84.71989445,0.524653313,2,16
42.89645,93.9495,BH-39,155,155.999,82.32287661,0.414276611,2,16
42.89645,93.9495,BH-39,150,150.999,80.38390944,0.359056122,2,16
42.89645,93.9495,BH-39,145,145.999,78.63892413,0.333093904,2,16
42.89645,93.9495,BH-39,140,140.999,77.02312045,0.309256672,2,16
42.89645,93.9495,BH-39,135,135.999,75.52162767,0.2832039,2,16
42.89645,93.9495,BH-39,130,130.999,74.13703492,0.258719629,2,16
42.89645,93.9495,BH-39,125,125.999,72.8953533,0.234812581,2,16
42.89645,93.9495,BH-39,120,120.999,71.77213255,0.213196481,2,16
42.89645,93.9495,BH-39,115,115.999,70.70504416,0.215584416,2,16
42.89645,93.9495,BH-39,110,110.999,69.57782405,0.24340176,2,16
42.89645,93.9495,BH-39,105,105.999,68.32895478,0.260521739,2,16
42.89645,93.9495,BH-39,100,100.999,66.95428533,0.296769852,2,16
42.89645,93.9495,BH-39,95,95.999,65.06897271,0.549559343,2,16
42.89645,93.9495,BH-39,90,90.999,61.34509663,0.863103953,2,16
42.89645,93.9495,BH-39,85,85.999,56.67067973,1.026484515,2,16
42.89645,93.9495,BH-39,80,80.999,51.1065413,1.225848088,2,16
42.89645,93.9495,BH-39,75,75.999,44.42933935,1.468586733,2,16
42.89645,93.9495,BH-39,70,70.999,36.48697297,1.736894742,2,16
42.89645,93.9495,BH-39,65,65.999,27.27174849,1.938788455,2,16
42.89645,93.9495,BH-39,60,60.999,17.00088977,1.284582133,2,16
42.89645,93.9495,BH-39,55,55.999,10.53419456,,2,16
42.89645,93.9495,BH-39,50,50.999,,,2,16
42.89645,93.9495,BH-39,45,45.999,,,2,16
42.89645,93.9495,BH-39,40,40.999,,,2,16
42.89645,93.9495,BH-39,35,35.999,10.95999055,0.016361643,2,16
42.89645,93.9495,BH-39,30,30.999,10.87818234,0.016361643,2,16
42.89645,93.9495,BH-39,25,25.999,10.79637412,0.016361643,2,16
42.89645,93.9495,BH-39,20,20.999,10.65725483,0.038610039,2,16
42.89645,93.9495,BH-39,15,15.999,10.45714719,0.050366748,2,16
42.89645,93.9495,BH-39,10,10.999,10.15283634,0.070839695,2,16
42.89645,93.9495,BH-39,5,5.999,9.61973138,,2,16
42.89645,93.9495,BH-39,0,0.999,8.080077491,,2,16
42.8965,94.47236667,BH-36,300,300.999,,,2,16
42.8965,94.47236667,BH-36,295,295.999,,,2,16
42.8965,94.47236667,BH-36,290,290.999,,,2,16
42.8965,94.47236667,BH-36,285,285.999,,,2,16
42.8965,94.47236667,BH-36,280,280.999,,,2,16
42.8965,94.47236667,BH-36,275,275.999,,,2,16
42.8965,94.47236667,BH-36,270,270.999,199.3386616,0.370487944,2,16
42.8965,94.47236667,BH-36,265,265.999,197.4498487,0.433553542,2,16
42.8965,94.47236667,BH-36,260,260.999,194.9427266,0.641759406,2,16
42.8965,94.47236667,BH-36,255,255.999,191.8367482,0.582081583,2,16
42.8965,94.47236667,BH-36,250,250.999,189.0285736,0.51959151,2,16
42.8965,94.47236667,BH-36,245,245.999,186.5483557,0.496644295,2,16
42.8965,94.47236667,BH-36,240,240.999,183.7954762,0.646186089,2,16
42.8965,94.47236667,BH-36,235,235.999,179.9349756,0.919552764,2,16
42.8965,94.47236667,BH-36,230,230.999,174.8058297,1.118532455,2,16
42.8965,94.47236667,BH-36,225,225.999,168.9176616,1.208072199,2,16
42.8965,94.47236667,BH-36,220,220.999,162.7813543,1.243013056,2,16
42.8965,94.47236667,BH-36,215,215.999,156.5369592,1.262629534,2,16
42.8965,94.47236667,BH-36,210,210.999,150.2065373,1.271465004,2,16
42.8965,94.47236667,BH-36,205,205.999,143.8378211,1.275951656,2,16
42.8965,94.47236667,BH-36,200,200.999,137.4670363,1.257717553,2,16
42.8965,94.47236667,BH-36,195,195.999,131.3226967,1.072863437,2,16
42.8965,94.47236667,BH-36,190,190.999,126.028742,1.036827712,2,16
42.8965,94.47236667,BH-36,185,185.999,120.8446035,0.96089268,2,16
42.8965,94.47236667,BH-36,180,180.999,116.1968966,0.897114989,2,16
42.8965,94.47236667,BH-36,175,175.999,111.9316233,0.797770186,2,16
42.8965,94.47236667,BH-36,170,170.999,107.9597181,0.793533749,2,16
42.8965,94.47236667,BH-36,165,165.999,104.0729503,0.704234745,2,16
42.8965,94.47236667,BH-36,160,160.999,100.8843683,0.585516179,2,16
42.8965,94.47236667,BH-36,155,155.999,98.26399263,0.316112634,2,16
